id,name,url,rating,types
ChIJu6qq6Y0Z2jERZQZRLwnba5k,ION Orchard,https://maps.google.com/?cid=11055170542806042213&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"shopping_mall, point_of_interest, establishment"
ChIJg6KI8ZEZ2jER9W7OwvUXPRs,Takashimaya Shopping Centre,https://maps.google.com/?cid=1962751356906139381&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"shopping_mall, point_of_interest, establishment"
ChIJl_sOMpIZ2jERKgmuCf4FCs0,Paragon Shopping Centre,https://maps.google.com/?cid=14774628116184566058&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"shopping_mall, point_of_interest, establishment"
ChIJ6xFibZIZ2jERlMTu3Bo6a9c,Lucky Plaza,https://maps.google.com/?cid=15522564427712742548&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"shopping_mall, point_of_interest, establishment"
ChIJe4wL_OsZ2jERySoDk6jlhNQ,Newton Food Centre,https://maps.google.com/?cid=15313617145150253769&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"food_court, restaurant, food, point_of_interest, establishment"
ChIJPZTUpZIZ2jERk5GUzK_g9_0,Far East Plaza,https://maps.google.com/?cid=18300342656499487123&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4,"shopping_mall, point_of_interest, establishment"
ChIJvaGih7cZ2jER1Ey82VmzFWY,Orchard mrt,https://maps.google.com/?cid=7355982764866030804&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"point_of_interest, establishment"
ChIJBxjqcBsZ2jERIrw1JbXLHsM,Novena MRT Station (NS20),https://maps.google.com/?cid=14059899065571064866&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"point_of_interest, establishment"
ChIJXU9FcvQZ2jERiz8HeaqV70E,Shangri-La Singapore,https://maps.google.com/?cid=4751180691306659723&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"hotel, lodging, point_of_interest, establishment"
ChIJRX3v4ecZ2jERD0BlqjhXKCc,United Square Shopping Mall,https://maps.google.com/?cid=2821601067436163087&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"shopping_mall, point_of_interest, establishment"
ChIJVVVVcOcZ2jERuHgJL1B5Aj4,Velocity @ Novena Square,https://maps.google.com/?cid=4468267165598447800&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"shopping_mall, point_of_interest, establishment"
ChIJB0Zz1ZMZ2jERimYnkTZmS-k,Apple Orchard Road,https://maps.google.com/?cid=16810642418640053898&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"electronics_store, store, point_of_interest, establishment"
ChIJdeB0FI0Z2jERfMMx7jtAfsg,YOTEL Singapore Orchard Road,https://maps.google.com/?cid=14447055280794616700&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"hotel, lodging, point_of_interest, establishment"
ChIJ-ZtvtowZ2jER4uzcVTpI2S0,Orchard Hotel Singapore,https://maps.google.com/?cid=3303751217038814434&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"hotel, lodging, point_of_interest, establishment"
ChIJU2DzfLcZ2jER4WGAnEnqNFw,Hilton Singapore Orchard,https://maps.google.com/?cid=6644192952157495777&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"hotel, banquet_hall, wedding_venue, event_venue, lodging, point_of_interest, establishment"
ChIJ_7pt85EZ2jERPfKpmuwrzys,Ngee Ann City,https://maps.google.com/?cid=3156790159017112125&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"shopping_mall, point_of_interest, establishment"
ChIJSZHC-I0Z2jERm8BlwXqhcfc,Wisma Atria,https://maps.google.com/?cid=17830209948339257499&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"shopping_mall, point_of_interest, establishment"
ChIJc25YLvQZ2jERs2ymuBdkbi8,Newton MRT Station (NS21),https://maps.google.com/?cid=3417779220265725107&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"point_of_interest, establishment"
ChIJmbzds40Z2jERALKuryaSSVI,Wheelock Place,https://maps.google.com/?cid=5929431079263842816&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"shopping_mall, point_of_interest, establishment"
ChIJnUpJWpIZ2jERhpsQCRE_2-M,Mount Elizabeth Hospital,https://maps.google.com/?cid=16418786208908352390&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.6,"hospital, health, point_of_interest, establishment"
ChIJo7SpNMYZ2jER15JNmTE6Ne0,Mustafa Centre,https://maps.google.com/?cid=17092631945454392023&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"department_store, grocery_store, food_store, store, food, point_of_interest, establishment"
ChIJZ1omp8gZ2jERgDUAb_hBKLY,City Square Mall,https://maps.google.com/?cid=13125813649241290112&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"shopping_mall, point_of_interest, establishment"
ChIJYakjWbYZ2jERgSiDZRBS8OY,Hotel Boss,https://maps.google.com/?cid=16640890853510031489&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.9,"hotel, lodging, point_of_interest, establishment"
ChIJb6xq2bAZ2jERE1P6sVKtofw,Sultan Mosque,https://maps.google.com/?cid=18204021739493151507&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.7,"mosque, tourist_attraction, place_of_worship, point_of_interest, establishment"
ChIJFx0yu8sZ2jERgoVtEwS7Igs,Aperia Mall,https://maps.google.com/?cid=802409309805577602&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.9,"shopping_mall, point_of_interest, establishment"
ChIJm34e8bUZ2jERrWo7aOBwxhk,Lavender MRT Station (EW11),https://maps.google.com/?cid=1857296005460617901&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"point_of_interest, establishment"
ChIJm18xEMYZ2jER-3GTUW917eI,Farrer Park MRT Station (NE8),https://maps.google.com/?cid=16351854943022576123&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"point_of_interest, establishment"
ChIJz0FeB8oZ2jERtmcw4-LitcE,V Hotel Lavender,https://maps.google.com/?cid=13958312084206806966&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4,"hotel, lodging, point_of_interest, establishment"
ChIJkdvt4_MZ2jERqjBoc1iI-Ao,Boon Keng MRT Station (NE9),https://maps.google.com/?cid=790531648078229674&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"point_of_interest, establishment"
ChIJM-4d4bUZ2jEReqCBDPuE7Dk,Immigration & Checkpoints Authority,https://maps.google.com/?cid=4173857168447086714&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.2,"government_office, point_of_interest, establishment"
ChIJsx29uk8Z2jERmPP-HR07M9U,Kallang MRT Station (EW10),https://maps.google.com/?cid=15362687750134231960&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"point_of_interest, establishment"
ChIJbbdIO4IZ2jERNy8PieRUlHE,Golden Mile Tower,https://maps.google.com/?cid=8184259763367784247&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4,"point_of_interest, establishment"
ChIJNe7nS4wZ2jERTENjs6ooytA,Queen Street Bus Terminal,https://maps.google.com/?cid=15044882218803741516&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4,"point_of_interest, establishment"
ChIJv1DkBMgZ2jERft-n2ibNvh0,Swee Choon Jalan Besar,https://maps.google.com/?cid=2143376039435820926&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"chinese_restaurant, restaurant, food, point_of_interest, establishment"
ChIJ4zGrNTwZ2jERcOxceybD18I,Jalan Besar MRT Station (DT22),https://maps.google.com/?cid=14039904933396671600&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"point_of_interest, establishment"
ChIJb3_Pd8YZ2jERWXf9j7TwHsI,One Farrer Hotel,https://maps.google.com/?cid=13987882150959871833&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"hotel, lodging, point_of_interest, establishment"
ChIJE6mq47MZ2jER_HX8IQ9k_dI,City Gate,https://maps.google.com/?cid=15203417933230142972&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4,"shopping_mall, point_of_interest, establishment"
ChIJLz6McmAZ2jEReSQtaMEmquU,Novotel Singapore on Kitchener,https://maps.google.com/?cid=16549082392844641401&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"hotel, lodging, point_of_interest, establishment"
ChIJcyN1v7AZ2jERboX4csnNjeY,Village Hotel Bugis,https://maps.google.com/?cid=16613160865540638062&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"hotel, lodging, point_of_interest, establishment"
ChIJ8zLPY8cZ2jEROE-GeGiS7GQ,Sri Veeramakaliamman Temple,https://maps.google.com/?cid=7272348475692830520&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment"
ChIJU8zODXwZ2jERNsDnX0rcqpQ,PLQ Mall,https://maps.google.com/?cid=10712616875648860214&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"shopping_mall, point_of_interest, establishment"
ChIJn9toHfIZ2jERUP7cso2BKYs,Paya Lebar MRT Station (EW8),https://maps.google.com/?cid=10027688490908319312&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"point_of_interest, establishment"
ChIJ_SPrMTsY2jER_LeXO03QXgs,Aljunied MRT Station (EW9),https://maps.google.com/?cid=819321212358866940&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"point_of_interest, establishment"
ChIJWzTvXEcY2jERvSzB8XNKKCk,Old Airport Road Food Centre,https://maps.google.com/?cid=2965702216461135037&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"bakery, food_store, store, restaurant, food, point_of_interest, establishment"
ChIJYQPdBBcY2jERfCgwBWK0mp0,KINEX,https://maps.google.com/?cid=11356587743454963836&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4,"shopping_mall, point_of_interest, establishment"
ChIJ34RyshcY2jERneNcLqsPK3o,City Plaza,https://maps.google.com/?cid=8803147124517430173&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4,"shopping_mall, point_of_interest, establishment"
ChIJr36MxgkZ2jER7U1scqQWtGY,Dakota MRT Station (CC8),https://maps.google.com/?cid=7400564983226715629&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"point_of_interest, establishment"
ChIJU-xrGhgY2jERLX7VN6dXpsA,Paya Lebar,https://maps.google.com/?cid=13881879277124025901&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"subway_station, transit_station, point_of_interest, establishment"
ChIJO7BsLzsY2jER-OVKkQKKm64,Aljunied,https://maps.google.com/?cid=12581801727621785080&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"subway_station, transit_station, point_of_interest, establishment"
ChIJocxFh44Z2jERWCEx6brwnsQ,Paya Lebar Quarter - PLQ 3,https://maps.google.com/?cid=14168026163321053528&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"corporate_office, point_of_interest, establishment"
ChIJz46D4yIY2jERT2ClyKkbF2U,Sri Sivan Temple,https://maps.google.com/?cid=7284321338324770895&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.7,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment"
ChIJQyTTUCMY2jERunI_GcAyOug,Geylang East Public Library,https://maps.google.com/?cid=16733743166087197370&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"library, point_of_interest, establishment"
ChIJLQ-16_4Z2jERFj2nuT9QXas,J.B. Ah Meng Restaurant,https://maps.google.com/?cid=12348113987947674902&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"chinese_restaurant, seafood_restaurant, restaurant, food, point_of_interest, establishment"
ChIJW211-dMZ2jERrG_ZNITnp5s,Paya Lebar Quarter - PLQ 2,https://maps.google.com/?cid=11216187951997874092&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"corporate_office, point_of_interest, establishment"
ChIJ8wiVCRgY2jERR9I7PKy117Y,Geylang Polyclinic,https://maps.google.com/?cid=13175198986245231175&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.3,"health, point_of_interest, establishment"
ChIJBe1nR0QEBBARewvYudV7Yww,Grandlink Square,https://maps.google.com/?cid=892693309025684347&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.7,"shopping_mall, point_of_interest, establishment"
ChIJvTyrzTsY2jERoMU50NeYx7k,No Signboard Seafood At Geylang,https://maps.google.com/?cid=13386836470060926368&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"seafood_restaurant, chinese_restaurant, restaurant, food, point_of_interest, establishment"
ChIJx9jHrD0Y2jERm8A6Fu1kKgc,Durian 36,https://maps.google.com/?cid=516336076730319003&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"food_store, store, food, point_of_interest, establishment"
ChIJrdUaZEAY2jERUmizf054LQY,Waterbank at Dakota,https://maps.google.com/?cid=445144216724793426&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"condominium_complex, point_of_interest, establishment"
ChIJZeUMXQAZ2jERJlPsHB4fyNA,KFF Badminton Arena,https://maps.google.com/?cid=15044308769425871654&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"arena, event_venue, point_of_interest, establishment"
ChIJ2WUXmnEY2jERoGOSkJVgnrY,Parkway Parade,https://maps.google.com/?cid=13159061356715074464&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"shopping_mall, point_of_interest, establishment"
ChIJjRyU93IY2jERVeVw3ZFo-is,i12 Katong,https://maps.google.com/?cid=3168960263503275349&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4,"shopping_mall, point_of_interest, establishment"
ChIJ9RI97esZ2jER4IlsLkJ8EHc,Eunos MRT Station (EW7),https://maps.google.com/?cid=8579493913829345760&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"point_of_interest, establishment"
ChIJMUyhcAAZ2jERdWktil9Uhy4,Marine Parade MRT Station (TE26),https://maps.google.com/?cid=3352741216917481845&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"point_of_interest, establishment"
ChIJWZ9zphwZ2jERy7aV1a3TZP8,Kembangan MRT Station (EW6),https://maps.google.com/?cid=18403066720908850891&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"point_of_interest, establishment"
ChIJ37CzvJ4Z2jERYklcmCHmMUc,Decathlon - Bedok,https://maps.google.com/?cid=5130134482516199778&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.7,"sporting_goods_store, bicycle_store, clothing_store, store, point_of_interest, establishment"
ChIJuXIJwG0Y2jERSMkMTyIynBQ,Katong Shopping Centre,https://maps.google.com/?cid=1485117100061935944&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.7,"shopping_mall, point_of_interest, establishment"
ChIJhe37fXIY2jERBpZdIxltdm0,Grand Mercure Singapore Roxy,https://maps.google.com/?cid=7887611752120948230&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"hotel, lodging, point_of_interest, establishment"
ChIJ9YySoRAY2jERp62zayDnKuM,Geylang Serai Market and Food Centre,https://maps.google.com/?cid=16369149922063396263&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"market, restaurant, food, point_of_interest, establishment"
ChIJI15ai3IY2jERz1uP87oWUKg,Holiday Inn Express Singapore Katong by IHG,https://maps.google.com/?cid=12128218788714732495&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"hotel, event_venue, lodging, point_of_interest, establishment"
ChIJhYVqYZYi2jER9ddB0NENqJs,JUMBO Seafood - East Coast,https://maps.google.com/?cid=11216230066759522293&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"seafood_restaurant, restaurant, food, point_of_interest, establishment"
ChIJlULslBAY2jERh1cJ-h8qH5Y,Joo Chiat Complex,https://maps.google.com/?cid=10817411146794489735&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"shopping_mall, point_of_interest, establishment"
ChIJUbVrXzgZ2jERnFh_LMIzMho,Parc Esta,https://maps.google.com/?cid=1887628102884874396&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"condominium_complex, housing_complex, point_of_interest, establishment"
ChIJEdOXOg8Y2jERcyuHlOlWbfY,Parkway East Hospital,https://maps.google.com/?cid=17756944467010988915&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.3,"hospital, health, point_of_interest, establishment"
ChIJ64eWvKIi2jERqjmB7_qOOhQ,Mandarin Gardens,https://maps.google.com/?cid=1457634637818968490&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"condominium_complex, apartment_complex, point_of_interest, establishment"
ChIJF_09TJ8i2jERuSvA4AMZtEQ,Victoria Junior College,https://maps.google.com/?cid=4950609394833304505&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"university, school, point_of_interest, establishment"
ChIJw7KGjXEY2jER0am68tliua4,Village Hotel Katong,https://maps.google.com/?cid=12590202921510676945&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"hotel, lodging, point_of_interest, establishment"
ChIJaxp43lUR2jER99f_hfP1Av8,Sixth Avenue MRT Station (DT7),https://maps.google.com/?cid=18375519855899039735&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"point_of_interest, establishment"
ChIJkdwXaaEQ2jERWUng9MnBNG4,Nanyang Girls' High School,https://maps.google.com/?cid=7941185116101953881&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,,"school, point_of_interest, establishment"
ChIJ61lTU6EQ2jERiBDECMxHYFY,National Junior College,https://maps.google.com/?cid=6224053626671992968&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"university, school, point_of_interest, establishment"
ChIJ3ek_uDgb2jERH_bUmFEJ6uQ,Sinopec Bukit Timah,https://maps.google.com/?cid=16495006831258957343&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"gas_station, point_of_interest, establishment"
ChIJ2QdCQegb2jERpeuye8JoFDw,Keppel Club,https://maps.google.com/?cid=4329200326318156709&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"tourist_attraction, golf_course, athletic_field, sports_club, sports_activity_location, restaurant, food, point_of_interest, establishment"
ChIJsdsas2ER2jERStdWxVuqeWU,Fourth Avenue Residences,https://maps.google.com/?cid=7312062781142259530&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"condominium_complex, point_of_interest, establishment"
ChIJ4Ta0dAoa2jERxW9Z-hQBxnM,Hwa Chong Institution (High School Section),https://maps.google.com/?cid=8342356549361561541&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,,"secondary_school, school, point_of_interest, establishment"
ChIJNecNarcQ2jERdw5GN_6OhK4,Singapore Island Country Club (Bukit Location),https://maps.google.com/?cid=12575333282025442935&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"sports_club, point_of_interest, establishment"
ChIJVQ99T7ob2jERNaXB_mMtdZA,RoyalGreen Condominium,https://maps.google.com/?cid=10409276021235885365&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"condominium_complex, point_of_interest, establishment"
